"";"volumeInfo.title";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.subtitle";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"88";"Ring Est";"Isabelle Corlier";"Ker";"2018-02-21";"Plongée dans le monde de la justice bruxelloise... Le corps d’un homme battu à mort est découvert sur une aire de parking, non loin du Ring de Bruxelles. Aubry Dabancourt, juge d’instruction, est chargé de l’enquête. Une aubaine pour le magistrat qui compte bien tout faire pour que le mort emporte son secret dans la tombe. Un polar sombre et déroutant à travers les rues de Bruxelles ! EXTRAIT — Est-ce que je pourrais tuer quelqu’un ? Il avait ruminé la question, soucieux d’apporter la réflexion nécessaire à un sujet auquel la réponse semblait évidente. Il avait fini par se lancer sur un raclement de gorge. — Tout dépend des circonstances, bien sûr, mais oui, si la situation l’exigeait, sans hésiter. Elle avait hoché la tête et sorti une jambe nue de sous la couette pour l’enrouler autour des mollets du garçon, l’emprisonner dans le ciseau de ses cuisses et l’attirer au creux d’elle. Aubry avait aussitôt rejeté les draps pour se pencher sur elle avec gourmandise. Une douleur inattendue lui serra la gorge quand il reconnut la tache de naissance sur le haut de la hanche. Il l’avait oubliée. La mémoire lui revint d’un coup, comme un boomerang lancé à pleine vitesse. C’était il y a quinze ans. Un orage grondait et ils avaient décidé de rester dans son kot1 pour étudier. — Tu pourrais me tuer ? Une ombre attira son attention et transforma la scène. L’homme de tout à l’heure, debout au centre de la pièce, le club de golf le long du bras, ruisselait de sang sous la pluie et la boue. Il se tourna vers Caroline qui souriait toujours et avança vers elle. Aubry vit le fer se lever, l’acier briller. Il voulait crier, mais aucun son ne sortait de sa gorge. Se précipiter sur eux, mais ses pieds étaient soudés au sol. Il entendit Lily hurler. Et le bruit des voitures sous la pluie. À PROPOS DE L'AUTEUR Isabelle Corlier est née à Namur en 1977 et vit depuis plus de vingt ans à Bruxelles. Elle nourrit une tendresse particulière pour le ciel plombé, les pavés mouillés, le peuple bigarré et la langue bizarre de son pays natal. Chez Ker, elle a publié son premier roman, Ring Est, lauréat du premier prix Fintro Écritures noires.";280;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.3.3.0.preview.3";"fr";"http://books.google.fr/books?id=zC5NDwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=88&source=gbs_api";"https://play.google.com/store/books/details?id=zC5NDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-zC5NDwAAQBAJ";NA;NA;"Prix Fintro Écritures Noires 2017";TRUE;TRUE;"http://books.google.com/books/content?id=zC5NDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=zC5NDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"89";"Qui es-tu Alaska ?";"John Green";"Gallimard Jeunesse";"2014-07-11T00:00:00+02:00";"' Le défi en écrivant ""Qui es-tu Alaska?"" était de comprendre qu'un roman est là pour révéler la vérité, sans se préoccuper des faits. Car, pour citer William Faulkner : ""C'est la vérité qui m'intéresse, pas les faits""' (John Green).";416;"BOOK";"Fiction";"NOT_MATURE";TRUE;"0.6.5.0.preview.3";"fr";"http://books.google.fr/books?id=KgEQBAAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=89&source=gbs_api";"https://play.google.com/store/books/details?id=KgEQBAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-KgEQBAAAQBAJ";5;1;NA;TRUE;TRUE;"http://books.google.com/books/content?id=KgEQBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=KgEQBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"90";"Dors et fais pas chier";"Adam Mansbach";"Grasset";"2011-11-02";"Attention : ceci n’est PAS un livre pour enfants ! Avis à tous les parents exténués par leurs adorables bambins refusant de s’endormir le soir : ce livre d’une « délicieuse obscénité » (Newsweek) est fait pour vous. Dodo fait le tigre au cœur de la jungle immense. Du haut de son arbre, même le moineau se tait. Ton doudou, tu peux te le mettre où je pense. Fais pas chier. Ferme les yeux. Fous-moi la paix. Qui n’a jamais rêvé de troquer les mièvreries des comptines enfantines pour une berceuse un peu moins hypocrite et un peu plus proche de la réalité ? Qui n’a jamais rêvé de laisser libre cours à son exaspération face à une progéniture rétive au sommeil ? Vous n’avez jamais osé parler ainsi à votre enfant ? Les auteurs de ce jouissif détournement de la littérature jeunesse l’ont fait pour vous. Ce qui n’était au départ qu’une pochade, imaginée par un jeune papa au bord de la crise de nerfs, s’est transformé en un véritable phénomène de société aux États-Unis : Dors et fais pas chier, non content de devenir le best-seller le plus inat-tendu de l’année (450 000 exemplaires vendus en 2 mois), a déclenché une déferlante de réactions et de débats dont toute la presse (New York Times, New Yorker, Washington Post, et en France, avant même sa parution, Courrier International, Rue89, Le Monde...) s’est fait l’écho.";32;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=dGLHCQAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=90&source=gbs_api";"https://play.google.com/store/books/details?id=dGLHCQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-dGLHCQAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=dGLHCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=dGLHCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"91";"Demain j'arrête !";"Gilles LEGARDINIER";"12-21";"2011-11-10";"Et vous, quel est le truc le plus idiot que vous ayez fait de votre vie ? Comme tout le monde, Julie a fait beaucoup de trucs stupides. Elle pourrait raconter la fois où elle a enfilé un pull en dévalant des escaliers, celle où elle a tenté de réparer une prise électrique en tenant les fils entre ses dents, ou encore son obsession pour le nouveau voisin qu'elle n'a pourtant jamais vu – obsession qui lui a valu de se coincer la main dans sa boîte aux lettres en espionnant un mystérieux courrier... Mais tout cela n'est rien, absolument rien, à côté des choses insensées qu'elle va tenter pour approcher cet homme dont elle veut désormais percer le secret. Poussée par une inventivité débridée, à la fois intriguée et attirée par cet inconnu à côté duquel elle vit mais dont elle ignore tout, Julie va prendre des risques toujours plus délirants, jusqu'à pouvoir enfin trouver la réponse à cette question qui révèle tellement : pour qui avons-nous fait le truc le plus idiot de notre vie ? Avec cette première comédie, Gilles Legardinier – déjà remarqué pour ses deux thrillers L'Exil des Anges et Nous étions les hommes – révèle une nouvelle facette d'une imagination qui n'a pas fini de surprendre. Drôle, percutant, terriblement touchant, son nouveau roman confirme ce que tous ceux qui ont lu un de ses livres savent déjà : Gilles a le don de raconter des histoires originales qui nous entraînent ailleurs tout en faisant résonner notre nature la plus intime. Voici un livre qui fait du bien !";315;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.8.7.0.preview.3";"fr";"http://books.google.fr/books?id=BJoMGqLcxtQC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=91&source=gbs_api";"https://play.google.com/store/books/details?id=BJoMGqLcxtQC&source=gbs_api";"https://market.android.com/details?id=book-BJoMGqLcxtQC";4,5;12;NA;TRUE;TRUE;"http://books.google.com/books/content?id=BJoMGqLcxtQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=BJoMGqLcxtQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"92";"À quelques secondes près";"Harlan COBEN";"12-21";"2013-09-05";"Chez les Bolitar, enquêter est une affaire de famille... À 16 ans, Mickey Bolitar a déjà vécu son lot de tragédies : la disparition de son père, les difficultés de sa mère à surmonter ce choc, l'installation chez son oncle Myron avec qui il ne s'entend pas. Des questions sur le passé de ses parents et sur ce qui est vraiment arrivé à son père le taraudent. Et le cauchemar ne s'arrête pas là. Ce matin, ce sont les policiers qui le réveillent pour lui apprendre une terrible nouvelle : son amie Rachel a été prise dans une fusillade. Il doit absolument découvrir ce qui lui est arrivé. Pour cela, il peut compter sur le soutien de l'énigmatique Ema et du déjanté Spoon. Comme son oncle Myron, Mickey ne renonce jamais quand il est question d'aider les siens, mais comment les protéger s'il ignore de qui et de quoi exactement ?";236;"BOOK";"Fiction";"NOT_MATURE";TRUE;"1.4.3.0.preview.3";"fr";"http://books.google.fr/books?id=xVclAAAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=92&source=gbs_api";"https://play.google.com/store/books/details?id=xVclAAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-xVclAAAAQBAJ";3;1;NA;TRUE;TRUE;"http://books.google.com/books/content?id=xVclAAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=xVclAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"93";"Les mysteres de Paris";"Eugene Sue";"Booklassic";"2015-06-29";"Les Mysteres de Paris est un roman français publié en feuilletons par Eugene Sue dans Le Journal des Débats entre le 19 juin 1842 et le 15 octobre 1843.";224;"BOOK";"Fiction";"NOT_MATURE";FALSE;"1.3.4.0.preview.3";"fr";"http://books.google.fr/books?id=caIOCgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=93&source=gbs_api";"https://play.google.com/store/books/details?id=caIOCgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-caIOCgAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=caIOCgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=caIOCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"94";"Sur le bord de la rivière Piedra, je me suis assise et j'ai pleuré";"Paulo Coelho";"Flammarion";"2014-05-21T00:00:00+02:00";"Pilar et son compagnon se retrouvent après onze années de séparation. Elle, une femme à qui la vie a appris à être forte et à ne pas se laisser déborder par ses sentiments. Lui, un homme qui possède le don de guérir les autres et cherche dans la religion une solution à ses conflits intérieurs. Tous deux sont unis par le désir de changer et de poursuivre leurs rêves. Ils décident alors de se rendre dans un petit village des Pyrénées pour découvrir leur vérité intime. La presse en parle : ""Paulo Coelo touché par la Grâce."" LiRE";220;"BOOK";"Fiction";"NOT_MATURE";TRUE;"2.10.9.0.preview.3";"fr";"http://books.google.fr/books?id=SM2kAwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=94&source=gbs_api";"https://play.google.com/store/books/details?id=SM2kAwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-SM2kAwAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=SM2kAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=SM2kAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"95";"La pluie et le beau temps";"Jacques Prévert";"Editions Gallimard";"2017-02-01T00:00:00+01:00";"""Vous je ne vous regarde pas ma vie non plus ne vous regarde pas J’aime ce que j’aime et cela seul me regarde et me voit J’aime ceux que j’aime je les regarde ils m’en donnent droit."" (Droit de regard) Alternant confidences personnelles et élans engagés, mêlant fables, poèmes et saynètes, Prévert déjoue toutes les classifications habituelles pour nous offrir un recueil d’une inaltérable actualité.";256;"BOOK";"Poetry";"NOT_MATURE";FALSE;"1.3.2.0.preview.3";"fr";"http://books.google.fr/books?id=_jnXDQAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=95&source=gbs_api";"https://play.google.com/store/books/details?id=_jnXDQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-_jnXDQAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=_jnXDQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=_jnXDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"96";"Mythologie Grecque et Romaine";"Pierre Commelin";"FV Éditions";"2017-07-31";"De façon pédagogique, dans un style simple et concis, Pierre Commelin s'adresse ici aux personnes désireuses de connaître la Mythologie traditionnelle des Grecs et des Latins. L'ouvrage, ré-édité à maintes reprises, reste l'un des incontournables du genre.";360;"BOOK";"History";"NOT_MATURE";TRUE;"1.1.1.0.preview.3";"fr";"http://books.google.fr/books?id=_88uDwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=96&source=gbs_api";"https://play.google.com/store/books/details?id=_88uDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-_88uDwAAQBAJ";NA;NA;"";TRUE;TRUE;"http://books.google.com/books/content?id=_88uDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=_88uDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"97";"Harry Potter et les Reliques de la Mort";"J.K. Rowling";"Pottermore";"2015-12-08";"Cette année, Harry a dix-sept ans et ne retourne pas à Poudlard. Avec Ron et Hermione, il se consacre à la dernière mission confiée par Dumbledore. Mais le Seigneur des Ténèbres règne en maître. Traqués, les trois fidèles amis sont contraints à la clandestinité. D’épreuves en révélations, le courage, les choix et les sacrifices de Harry seront déterminants dans la lutte contre les forces du Mal. Avec le dénouement de l’héroïque histoire de Harry Potter, J.K. Rowling signe un chef-d’oeuvre d’une grande humanité et d’une maîtrise incomparable.";896;"BOOK";"Juvenile Fiction";"NOT_MATURE";TRUE;"1.4.4.0.preview.3";"fr";"http://books.google.fr/books?id=U3FvuNGZrRIC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=97&source=gbs_api";"https://play.google.com/store/books/details?id=U3FvuNGZrRIC&source=gbs_api";"https://market.android.com/details?id=book-U3FvuNGZrRIC";4,5;10;NA;TRUE;TRUE;"http://books.google.com/books/content?id=U3FvuNGZrRIC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=U3FvuNGZrRIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"98";"Madame Bovary";"Gustave Flaubert";"Primento";"2012-01-01";"Une édition de référence de Madame Bovary de Gustave Flaubert, spécialement conçue pour la lecture sur les supports numériques. « Emma ressemblait à toutes les maîtresses ; et le charme de la nouveauté, peu à peu tombant comme un vêtement, laissait voir à nu l’éternelle monotonie de la passion, qui a toujours les mêmes formes et le même langage. Il ne distinguait pas, cet homme si plein de pratique, la dissemblance des sentiments sous la parité des expressions. Parce que des lèvres libertines ou vénales lui avaient murmuré des phrases pareilles, il ne croyait que faiblement à la candeur de celles-là ; on en devait rabattre, pensait-il, les discours exagérés cachant les affections médiocres ; comme si la plénitude de l’âme ne débordait pas quelquefois par les métaphores les plus vides, puisque personne, jamais, ne peut donner l’exacte mesure de ses besoins, ni de ses conceptions, ni de ses douleurs, et que la parole humaine est comme un chaudron fêlé où nous battons des mélodies à faire danser les ours, quand on voudrait attendrir les étoiles. » (Extrait du chapitre XII.)";513;"BOOK";"Literary Collections";"NOT_MATURE";TRUE;"1.3.3.0.preview.3";"fr";"http://books.google.fr/books?id=o4ZUtfDSi0cC&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=98&source=gbs_api";"https://play.google.com/store/books/details?id=o4ZUtfDSi0cC&source=gbs_api";"https://market.android.com/details?id=book-o4ZUtfDSi0cC";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=o4ZUtfDSi0cC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=o4ZUtfDSi0cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"99";"Le soleil se lève aussi";"Ernest Hemingway";"Editions Gallimard";"2017-05-11T00:00:00+02:00";"Nouvelle édition en 2017";288;"BOOK";"Fiction";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=MlXZDgAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=99&source=gbs_api";"https://play.google.com/store/books/details?id=MlXZDgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-MlXZDgAAQBAJ";NA;NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=MlXZDgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=MlXZDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"100";"Patrons d'amour";"Victoria Quinn";"Victoria Quinn";"2018-02-01";NA;350;"BOOK";"Fiction";"MATURE";TRUE;"1.6.5.0.preview.3";"fr";"http://books.google.fr/books?id=i8hEDwAAQBAJ&printsec=frontcover&dq=subject:Fiction&hl=&as_pt=BOOKS&cd=100&source=gbs_api";"https://play.google.com/store/books/details?id=i8hEDwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-i8hEDwAAQBAJ";NA;NA;"";TRUE;TRUE;"http://books.google.com/books/content?id=i8hEDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=i8hEDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
