"";"volumeInfo.title";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"100";"De l'influence du grand proprietaire sur la prosperite agricole et commerciale";NA;"1809";NA;104;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.2.1.0.full.1";"fr";"http://books.google.fr/books?id=EXxJAAAAYAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=100&source=gbs_api";"https://play.google.com/store/books/details?id=EXxJAAAAYAAJ&source=gbs_api";"https://market.android.com/details?id=book-EXxJAAAAYAAJ";NA;"Flandre d'. Espinay";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=EXxJAAAAYAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=EXxJAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"101";"Calendrier du fermier";NA;"1789";NA;NA;"BOOK";"";"NOT_MATURE";FALSE;"0.1.1.0.full.1";"fr";"http://books.google.fr/books?id=1Nk6AAAAcAAJ&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=101&source=gbs_api";"https://play.google.com/store/books/details?id=1Nk6AAAAcAAJ&source=gbs_api";"https://market.android.com/details?id=book-1Nk6AAAAcAAJ";NA;"";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=1Nk6AAAAcAAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=1Nk6AAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"102";"L'agriculture et la paysannerie vietnamiennes";"Editions L'Harmattan";"2000-01-01";"L'agriculture occupe une place fondamentale dans l'économie vietnamienne aujourd'hui. La paysannerie est de ce fait une composante essentielle de la société vietnamienne. Une première partie analyse les grandes évolutions et la transition vers l'économie de marché, une deuxième aborde le monde paysan, les conditions de vie et l'évolution du travail lui-même dans des régions différentes (Delta du Mékong et le Centre).";182;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.4.1.0.preview.1";"fr";"http://books.google.fr/books?id=F4hCUPFpys4C&printsec=frontcover&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=102&source=gbs_api";"http://books.google.fr/books?id=F4hCUPFpys4C&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_agriculture_et_la_paysannerie_vietnami.html?hl=&id=F4hCUPFpys4C";NA;"Association d'amitié franco-vietnamienne";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=F4hCUPFpys4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=F4hCUPFpys4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"103";"Sociologie des mondes agricoles";"Armand Colin";"2013";"Pendant soixante ans, les sociologues ont observé le déclin des paysans dans les pays en cours de modernisation, et annoncé parfois leur disparition. De leur côté, les démographes constatent aujourd'hui que les producteurs agricoles n'ont jamais été aussi nombreux à la surface d'une planète à dominante urbaine. Cette contradiction constitue une question majeure pour les sciences sociales des mondes ruraux. Dans cette perspective, les auteurs proposent une relecture des ""classiques"". Comment les pères fondateurs de la sociologie ont-ils pensé la question paysanne et agricole dans les sociétés occidentales ? Comment s'est structuré le débat entre ceux qui annoncent la disparition inéluctable des paysans et ceux qui pronostiquent leur maintien dans un état transformé ou prolétarisé ? Les auteurs reviennent ainsi sur les grands bouleversements qui ont affecté les campagnes françaises et le métier d'agriculteur. Ils analysent la place singulière et paradoxale occupée clans la société française par les agriculteurs : minoritaires mais segmentés, dispersés mais pourtant bien repérables comme force sociale et politique. Enfin, ils proposent d'analyser la recomposition des paysanneries dans la globalisation autour de trois pôles qui structurent l'agriculture à l'échelle mondiale et qui révèlent la diversité des mondes agricoles aujourd'hui : la famille, la firme et la subsistance.";318;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=uFd1lwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=103&source=gbs_api";"http://books.google.fr/books?id=uFd1lwEACAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Sociologie_des_mondes_agricoles.html?hl=&id=uFd1lwEACAAJ";NA;"Bertrand Hervieu,François Purseigle";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"104";"Le cacaoyer au Congo Français";NA;"1906";NA;58;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=saQUAAAAYAAJ&pg=PP1&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=104&source=gbs_api";"http://books.google.fr/books?id=saQUAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_cacaoyer_au_Congo_Fran%C3%A7ais.html?hl=&id=saQUAAAAYAAJ";NA;"Charles Chalot,M. Luc";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=saQUAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=saQUAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"105";"Les milieux économiques";NA;"1879";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=wa9FAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=105&source=gbs_api";"http://books.google.fr/books?id=wa9FAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_milieux_%C3%A9conomiques.html?hl=&id=wa9FAAAAIAAJ";NA;"Édouard Lecouteux";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=wa9FAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=wa9FAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"106";"Madagascar et ses richesses";NA;"1896";NA;194;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.3.0.preview.0";"fr";"http://books.google.fr/books?id=kPNEAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=106&source=gbs_api";"http://books.google.fr/books?id=kPNEAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Madagascar_et_ses_richesses.html?hl=&id=kPNEAAAAIAAJ";"bétail, agriculture, industrie";"P. Locamus";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=kPNEAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=kPNEAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"107";"Agricoltura e mondo rurale in Occidente nell'alto Medioevo";NA;"1966";NA;871;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.0.0.preview.0";"it";"http://books.google.fr/books?id=TzYJAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=107&source=gbs_api";"http://books.google.fr/books?id=TzYJAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Agricoltura_e_mondo_rurale_in_Occidente.html?hl=&id=TzYJAQAAIAAJ";"programma della settimana di studio 22-28 aprile 1965";"Centro italiano di studi sull'alto Medioevo";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=TzYJAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=TzYJAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"108";"Annales agronomiques";NA;"1894";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=XbkXAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=108&source=gbs_api";"http://books.google.fr/books?id=XbkXAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Annales_agronomiques.html?hl=&id=XbkXAAAAYAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=XbkXAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=XbkXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"109";"Bulletin d'information du CNEEMA.";NA;"1976";NA;NA;"BOOK";"Agricultural machinery";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=otdNAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=109&source=gbs_api";"http://books.google.fr/books?id=otdNAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Bulletin_d_information_du_CNEEMA.html?hl=&id=otdNAAAAYAAJ";NA;"Centre national d'études et d'expérimentation de machinisme agricole (France)";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=otdNAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=otdNAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"110";"Analyse de situation de la region du Tagant (République Islamique de Mauritanie) avec attention particulière aux aspects socio-économiques";NA;"1979";NA;354;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=zJk1AQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=110&source=gbs_api";"http://books.google.fr/books?id=zJk1AQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Analyse_de_situation_de_la_region_du_Tag.html?hl=&id=zJk1AQAAIAAJ";"Etude préparée comme supplément au Plan Directeur du Tagant pour l'Agence Allemande pour la Coopération Technique (GTZ)";"Eberhard Grosser,Technische Universität Berlin. Seminar für Landwirtschaftliche Entwicklung,Deutsche Gesellschaft für Technische Zusammenarbeit";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=zJk1AQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=zJk1AQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"111";"Le caoutchouc en Indo-Chine";NA;"1906";NA;262;"BOOK";"Rubber";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=VI8UAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=111&source=gbs_api";"http://books.google.fr/books?id=VI8UAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Le_caoutchouc_en_Indo_Chine.html?hl=&id=VI8UAAAAYAAJ";"";"Camille Spire,André Spire";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=VI8UAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=VI8UAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"112";"<U+041D><U+0430><U+0440><U+043E><U+0434><U+043D><U+0430><U+044F> <U+0441><U+0435><U+043B><U+044C><U+0441><U+043A><U+043E><U+0445><U+043E><U+0437><U+044F><U+0439><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+0430><U+044F> <U+043C><U+0443><U+0434><U+0440><U+043E><U+0441><U+0442><U+044C> <U+0432> <U+043F><U+043E><U+0441><U+043B><U+043E><U+0432><U+0438><U+0446><U+0430><U+0445> , <U+043F><U+043E><U+0433><U+043E><U+0432><U+043E><U+0440><U+043A><U+0430><U+0445> <U+0438> <U+043F><U+0440><U+0438><U+043C><U+0463><U+0442><U+0430><U+0445>";NA;"1905";NA;NA;"BOOK";"Folklore";"NOT_MATURE";FALSE;"preview-1.0.0";"ru";"http://books.google.fr/books?id=PojfAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=112&source=gbs_api";"http://books.google.fr/books?id=PojfAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/%D0%9D%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D1%85%D0%BE%D0%B7%D1%8F.html?hl=&id=PojfAAAAMAAJ";NA;"<U+0410><U+043B><U+0435><U+043A><U+0441><U+0435><U+0439> <U+0421><U+0435><U+0440><U+0433><U+0435><U+0435><U+0432><U+0438><U+0447> <U+0415><U+0440><U+043C><U+043E><U+043B><U+043E><U+0432>";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=PojfAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=PojfAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"113";"Al Awamia";NA;"1961-10";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.0.0.preview.0";"fr";"http://books.google.fr/books?id=2CjuAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=113&source=gbs_api";"http://books.google.fr/books?id=2CjuAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Al_Awamia.html?hl=&id=2CjuAAAAMAAJ";"revue de la recherche agronomique marocaine";"Institut National de la Recherche Agronomique (Francia)";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=2CjuAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=2CjuAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"114";"La vie rurale, dans le sud de la région parisienne, de 1450 à 1560";NA;"1929";NA;382;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=5AceAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=114&source=gbs_api";"http://books.google.fr/books?id=5AceAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_vie_rurale_dans_le_sud_de_la_r%C3%A9gion.html?hl=&id=5AceAAAAIAAJ";NA;"Yvonne Bézard";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=5AceAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=5AceAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"115";"Bulletin du Comité agricole et industriel de la Cochinchine";NA;"1879";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.2.1.0.preview.0";"fr";"http://books.google.fr/books?id=9X0oAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=115&source=gbs_api";"http://books.google.fr/books?id=9X0oAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Bulletin_du_Comit%C3%A9_agricole_et_industri.html?hl=&id=9X0oAAAAYAAJ";NA;"Comité agricole et industriel de la Cochinchine";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=9X0oAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=9X0oAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"116";"Revue internationale de botanique appliquée et d'agriculture tropicale";NA;"1941";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=7w7OAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=116&source=gbs_api";"http://books.google.fr/books?id=7w7OAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Revue_internationale_de_botanique_appliq.html?hl=&id=7w7OAAAAMAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=7w7OAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=7w7OAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"117";"La Vie rurale dans le sud-est du bassin parisien entre les vallees de l'Armancon et de la Loire. Etude de geographie humaine. - Dijon 1958 (1959): Bernigaud & Privat. 339 S., XXX S. Abb., 4 Kt. 4°";NA;"1958";NA;339;"BOOK";"Burgundy (France)";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=5B_RAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=117&source=gbs_api";"http://books.google.fr/books?id=5B_RAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_Vie_rurale_dans_le_sud_est_du_bassin.html?hl=&id=5B_RAAAAMAAJ";"";"J.-P. Moreau";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=5B_RAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=5B_RAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"118";"Principes de culture rationnelle du café au Brésil";NA;"1900";NA;84;"BOOK";"Coffee";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=_zEZAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=118&source=gbs_api";"http://books.google.fr/books?id=_zEZAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Principes_de_culture_rationnelle_du_caf.html?hl=&id=_zEZAAAAYAAJ";"étude sur les engrais à employer";"Franz Wilhelm Dafert";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=_zEZAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=_zEZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"119";"L'agriculture et les institutions agricoles du monde au commencement du XXe siècle";NA;"1906";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=NU3TAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=119&source=gbs_api";"http://books.google.fr/books?id=NU3TAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_agriculture_et_les_institutions_agrico.html?hl=&id=NU3TAAAAMAAJ";NA;"Louis Grandeau,Charles de Saint-Cyr";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=NU3TAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=NU3TAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"120";"Techniques agricoles et productions tropicales";NA;"1965";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"en";"http://books.google.fr/books?id=WwcgAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=120&source=gbs_api";"http://books.google.fr/books?id=WwcgAQAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Techniques_agricoles_et_productions_trop.html?hl=&id=WwcgAQAAIAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=WwcgAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=WwcgAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"121";"Altägyptisches Bienenwesen im Lichte modernen Welt-Bienenwirthschaft";NA;"1885";NA;2;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.1.2.0.preview.0";"en";"http://books.google.fr/books?id=66JbAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=121&source=gbs_api";"http://books.google.fr/books?id=66JbAAAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Alt%C3%A4gyptisches_Bienenwesen_im_Lichte_mo.html?hl=&id=66JbAAAAMAAJ";NA;"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=66JbAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=66JbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";FALSE;FALSE
"122";"Contratti agrari e rapporti di lavoro nell'Europa medievale";NA;"2006";NA;297;"BOOK";"History";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"it";"http://books.google.fr/books?id=P7SRAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=122&source=gbs_api";"http://books.google.fr/books?id=P7SRAAAAIAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Contratti_agrari_e_rapporti_di_lavoro_ne.html?hl=&id=P7SRAAAAIAAJ";"atti del convegno internazionale di studi, Montalcino, 20-22 settembre 2001";"Alfio Cortonesi,Massimo Montanari,Antonella Nelli";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=P7SRAAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=P7SRAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"123";"L'Est Européen agricole";NA;"1938";NA;NA;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"0.0.1.0.preview.0";"fr";"http://books.google.fr/books?id=p9ZGAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=123&source=gbs_api";"http://books.google.fr/books?id=p9ZGAAAAYAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/L_Est_Europ%C3%A9en_agricole.html?hl=&id=p9ZGAAAAYAAJ";"revue trimestrielle des questions agraires et agricoles internationales";"";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=p9ZGAAAAYAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=p9ZGAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"124";"Économie rurale de la petite et moyenne culture";NA;"1948";NA;474;"BOOK";"Agriculture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=fy4SAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&cd=124&source=gbs_api";"http://books.google.fr/books?id=fy4SAQAAMAAJ&dq=subject:Agriculture&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/%C3%89conomie_rurale_de_la_petite_et_moyenne.html?hl=&id=fy4SAQAAMAAJ";NA;"Ernst Ferdinand Laur";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=fy4SAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=fy4SAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
