"","text","genre"
"34","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Lors d’une sortie familiale, Raoul Signoret se casse les dents sur une double énigme. Les grottes Loubière, proches du village de Château-Gombert, sur les hauteurs de Marseille, abritent toujours leurs trésors géologiques, mais l’entrée en est condamnée depuis la découverte jadis du cadavre profané d’une fillette. Si l’accès aux grottes est muré depuis onze ans, comment se peut-il que le ciment soit encore frais  ? Pourquoi a-t-on voulu dissimuler les traces d’effraction  ? La réponse sera macabre. Derrière le mur de briques gisent deux corps…Toujours aidé par son oncle, le commissaire Eugène Baruteau, le reporter du Petit Provençal remonte la piste d’un sordide trafic qui le conduit jusque devant les grilles de La Soubeyranne, une riche propriété où il se passe d’étranges choses.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"35","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Faites vos jeux... Rien ne va plus  ! À Blankenberge, sur la côte flamande, un homme est retrouvé baignant dans son sang, tué d'une balle dans la bouche. La veille, il quittait le casino ivre mort, proférant des menaces, et annonçant une vague de meurtres sur la ville. Lorsqu'on découvre le cadavre d'une jeune femme le long de la plage, on prend ses propos au sérieux.Poussé pour les besoins de l'enquête à s'intéresser de très près à l'univers des casinos, le commissaire Van In sombre dans le jeu, s'endette, met en péril son couple et sa carrière, et se fait des ennemis, beaucoup d'ennemis...Personnages véreux, corruption, règlements de comptes : Pieter Aspe, la star du polar flamand, plonge dans l'univers opaque de l'argent facile, dans une enquête aussi bluffante et risquée qu'une partie de roulette russe !     
    
  
  
  
  
  
  
  

  
  ","Policier"
"36","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Encore une mauvaise période pour Santiago Quiñones, flic à Santiago du Chili. Son partenaire Jiménez vient de mourir au cours d'une fusillade avec des narcotrafiquants. Pire, le défunt semble avoir été mêlé à des histoires sombres, et il avait les Affaires internes sur le dos. Par curiosité autant que par désœuvrement, Santiago commence à mener l'enquête, et retrouve une jeune femme qu'il connaît bien, Yesenia. Tous deux ont grandi dans le même quartier avant que leurs chemins se séparent. Entretemps, Yesenia a connu l'enfer : séquestrée et violée par son beau-père, elle ne vit plus que pour se venger. Au nom de leur amitié passée, elle va demander à Santiago d'abattre son bourreau...Après Les Rues de Santiago, Boris Quercia nous plonge une nouvelle fois dans un univers chilien ultra noir.  Santiago Quiñones est le prototype du flic déjanté et hyper attachant, avec qui le lecteur vibre et tremble à chaque page. Bernard Poirette, RTL.       
    
  
  
  
  
  
  
  

  
  ","Policier"
"37","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           New York, années 1930. Renvoyé parce que juif de l’usine Ford où il travaillait, Jack Beilis retourne habiter chez son père, Solomon, alcoolique et endetté. Sans travail et sans argent, ils ne parviennent pas à payer le loyer au propriétaire, Lukas Kowalski. Un soir, alors que celui-ci débarque avec deux hommes de main, un coup de feu part et Kowalski s’effondre. Persuadé qu’il va être accusé de meurtre, Jack veut fuir le pays. Il s’embarque avec son ami Andrew, militant communiste de la première heure, pour le « paradis des travailleurs ».Des États-Unis de la Grande Dépression aux steppes enneigées de l’Union soviétique, Antonio Garrido aborde un pan méconnu et captivant de l’histoire de ces deux pays que tout opposait : l’émigration de travailleurs américains plongés dans la misère vers cette terre de la grande promesse qui leur faisait miroiter le « dernier paradis ».      
    
  
  
  
  
  
  
  

  
  ","Policier"
"38","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Lorsque, dix ans après les faits, le mariachi Orlando Merced succombe à ses blessures, l'inspecteur Harry Bosch hérite d'un vrai cas d'école à enseigner à la jeune inspectrice Lucia Soto. Hormis une balle retrouvée à l'autopsie, les pistes sont inexistantes. Plus ennuyeux, et dangereux pour Bosch, Lucia semble s'intéresser plus qu’il ne faudrait à un autre dossier, et met son nez là où il ne faut pas. Très ébranlé par la nature de cette deuxième affaire, Bosch décide de passer outre au règlement et de mener les deux enquêtes de front, malgré les risques encourus dans une ville où la passion politique l'emporte sur tout. Michael Connelly entremêle une nouvelle fois avec talent enquêtes policières, magouilles politiques et affairistes. Pierrick Fay, Les Échos. Connelly réussit encore à nous épater. Bruno Corty, Le Figaro. 20/20 pour Connelly. Catherine Balle, Le Parisien.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"39","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Comme tous les étés, des milliers de touristes débarquent sur l’île d’Öland pour fêter la Saint-Jean. Parmi eux, cette année-là, un vieil homme à l’allure inquiétante qui rôde autour du domaine de la famille Kloss, propriétaire d’un vaste complexe touristique. Un « Revenant » venu régler ses comptes…Initiée avec L’Heure trouble, prix du meilleur polar suédois, la série d’Öland s’achève avec Fin d’été, une histoire hantée par les fantômes du passé. Romancier des territoires inexplorés où les frontières s’estompent et le crépuscule envahit le paysage et le cœur des hommes, Johan Theorin s’impose comme un maître du thriller psychologique. Magnifiquement orchestré. Un étouffant huis clos dans un espace aux dimensions infinies.Télérama.Un roman hors norme. Le Point.Theorin est l’héritier d’un Simenon transposé dans le monde du xxie siècle, latitude nord… Le Figaro Magazine.      
    
  
  
  
  
  
  
  

  
  ","Policier"
"40","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Peter Jamieson, le chef d’une des plus importantes mafias de Glasgow, est en prison. Il a chargé Nate Colgan, le plus respecté des cogneurs de la ville, de veiller sur son territoire, objet de toutes les convoitises, et de garder un œil sur un malfrat anglais fraîchement débarqué qui semble vouloir se tailler une part du gâteau. Quand un dealer de Jamieson est assassiné, les soupçons se portent sur le nouveau venu et la guerre est déclarée. Mais avec le patron derrière les barreaux, tout peut arriver. Et Colgan sent que quelque chose se trame. D’autant que cette garce de Zara Cope est de retour en ville. Le seul à penser la même chose que lui est l’inspecteur Fisher. Pas vraiment rassurant... Ce nouveau roman, d’une totale noirceur, confirme l’immense talent du jeune écrivain écossais. Philippe Blanchet, Le Figaro magazine.Un style minimaliste, sec et précis, aux dialogues directs comme un uppercut. Yann Plougastel, M, le magazine du Monde.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"41","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           De nos jours en Espagne. La droite dure vient de remporter les élections après douze ans de pouvoir socialiste. Une majorité absolue pour les nostalgiques de Franco, dans un pays à la mémoire courte. Au milieu de ce renversement, une série de meurtre est perpétrée, de Madrid à Barcelone en passant par Valence. Les victimes : un homme politique, un notaire, un médecin, un banquier et une religieuse. Rien se semble apparemment relier ces crimes ... Sur fond de crise économique, mais aussi de retour à un certain ordre moral, un journaliste radio spécialisé en affaires criminelles, Diego Martin, tente de garder la tête hors de l'eau malgré la purge médiatique. Lorsqu'il s'intéresse au premier meurtre, il ne se doute pas que son enquête va le mener bien plus loin qu'un simple fait divers, au plus près d'un scandale national qui perdure depuis des années, celui dit des ""bébés volés"" de la dictature franquiste.     
    
  
  
  
  
  
  
  

  
  ","Policier"
"42","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Ancien guitariste de rock, Francis revient vivre à Barcelone, dans le quartier où il a grandi, où il a vécu ses premières amitiés et où il a découvert la musique. La cinquantaine bien tassée et sans le sou, il s’installe chez son père. En attendant. Car Francis a un plan en tête : retrouver une vie normale, loin des concerts, de l’alcool et de la drogue. Avoir un job, renouer avec ses enfants, rembourser ses dettes, se ranger : voilà ce qu’il désire plus que tout. Mais, après des années de passion et d’excès, le retour à la réalité se révèle plus compliqué que prévu pour Francis.Un roman noir sur les démons du passé, les idéaux de jeunesse et la rédemption tant espérée. Un grand récit de la perte, violent et désespéré. Macha Séry, Le Monde des livres. Carlos Zanón est un digne héritier de Montalbán ou de Ledesma, ses compatriotes, et, osons le dire, de Jim Thompson. Marc Fernandez, Metronews. Prix Dashiell Hammett 2015     
    
  
  
  
  
  
  
  

  
  ","Policier"
"43","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Nouvel an tragique à Cologne. Des centaines d’Allemandes sont agressées. Par qui ? Et pourquoi les médias semblent-ils vouloir garder le silence ? Une riche Iranienne, dont la fille compte parmi les victimes, charge Kali Grant et son jumeau Odys de découvrir la vérité… L’enquête traverse une Europe menacée et déchirée par l’extrême droite. En suivant la piste des réfugiés, Kali ira jusqu’à Mossoul. Dans cette ville tombée aux mains de Daech, une jeune Yézidie est sur le point de connaître un sort tragique. Pour la libérer, Kali monte une opération-commando extrêmement périlleuse… Retrouvez toute l’actualité de la série sur : www.ko-laserie.com     
    
  
  
  
  
  
  
  

  
  ","Policier"
"44","
  
        Résumé
    
  
  
    
        
  
  
      
        
      
           Une froide journée de septembre, l'étudiant Marcus Nielsen est retrouvé mort dans son appartement de Nacka. Tout semble indiquer un suicide. Mais sa mère, convaincue qu'il a été assassiné, supplie la police de ne pas classer l'affaire.Quand l'inspecteur Thomas Andreasson commence à enquêter, les pistes semblent mener à la base militaire de Korsö, devant l'île de Sandhamn, où le corps d'un autre homme vient d'être retrouvé. Contactée par Thomas, Nora Linde, qui passe beaucoup de temps sur l'île, essaie d'en savoir plus sur cette base fortifiée où ont été formées les unités d'élite des chasseurs côtiers. Y a-t-il quelque chose qui ne doit à aucun prix surgir au grand jour ?La nouvelle enquête de l'inspecteur Thomas Andreasson et de Nora Linde, le couple qui a inspiré la célèbre série Meurtres à Sandhamn diffusée sur Arte.  Un thriller haletant.  Grégoire Sauvage, RFI.  Très sombre, ce polar vous fera frissonner, entre suspense et mystère...  Nice-Matin.     
    
  
  
  
  
  
  
  

  
  ","Policier"
